seed,model,malicious,dataset_len,mcc
3,KNN(9),2,34800,0.9569350100080882
3,DT,2,34800,0.8131784412105777
3,ANN,2,34800,0.9176932774211998
3,RF,2,34800,0.9628793571143294
3,VF(hard),2,34800,0.9485037597663565
3,VF(soft),2,34800,0.8538032990125738
3,LR,2,39000,0.8186586455872216
3,SVM,2,39000,0.825908264185152
3,KNN(1),2,39000,0.9422410910413749
3,KNN(3),2,39000,0.9596002074656073
3,KNN(5),2,39000,0.9602556575278772
3,KNN(7),2,39000,0.9604849667088219
3,KNN(9),2,39000,0.9588166402831808
3,DT,2,39000,0.8207286723560858
3,ANN,2,39000,0.9256568272315999
3,RF,2,39000,0.9637683752407101
3,VF(hard),2,39000,0.9504071186413755
3,VF(soft),2,39000,0.9105034286127375
3,LR,2,43200,0.856149874967689
3,SVM,2,43200,0.8111136129029932
3,KNN(1),2,43200,0.9423503736661433
3,KNN(3),2,43200,0.9602616273592904
3,KNN(5),2,43200,0.9615829433521752
3,KNN(7),2,43200,0.9614793781454117
3,KNN(9),2,43200,0.9598211164593505
3,DT,2,43200,0.8239477241238521
3,ANN,2,43200,0.9198009889337825
3,RF,2,43200,0.9642132558238166
3,VF(hard),2,43200,0.9535978382462388
3,VF(soft),2,43200,0.8801966560105563
3,LR,2,47400,0.8044685458190599
3,SVM,2,47400,0.7903465155516549
3,KNN(1),2,47400,0.9413417283166925
3,KNN(3),2,47400,0.9607067036346297
3,KNN(5),2,47400,0.9619156520397901
3,KNN(7),2,47400,0.9622533313404035
3,KNN(9),2,47400,0.9599282712106336
3,DT,2,47400,0.830960049897214
3,ANN,2,47400,0.9304350978735672
3,RF,2,47400,0.963323814468896
3,VF(hard),2,47400,0.9494244823936113
3,VF(soft),2,47400,0.8668222227843054
3,LR,2,51600,0.7491654934492066
3,SVM,2,51600,0.8297169568035698
3,KNN(1),2,51600,0.9426714483001405
3,KNN(3),2,51600,0.9620270351590045
3,KNN(5),2,51600,0.9631346177241495
3,KNN(7),2,51600,0.9641355750679023
3,KNN(9),2,51600,0.9621417744702752
3,DT,2,51600,0.8280532566975244
3,ANN,2,51600,0.91808309962172
3,RF,2,51600,0.9662145020946084
3,VF(hard),2,51600,0.949078161574949
3,VF(soft),2,51600,0.8838797945183374
3,LR,2,55800,0.8411119875870616
3,SVM,2,55800,0.8443208506356542
3,KNN(1),2,55800,0.9432212296788024
3,KNN(3),2,55800,0.9628039227224459
3,KNN(5),2,55800,0.9641349663480994
3,KNN(7),2,55800,0.9646877106012095
3,KNN(9),2,55800,0.9623633190262175
3,DT,2,55800,0.8293873786503609
3,ANN,2,55800,0.9247966816375105
3,RF,2,55800,0.9663238909565254
3,VF(hard),2,55800,0.9525898237870066
3,VF(soft),2,55800,0.9094507000353222
3,LR,2,60000,0.8472217890768972
3,SVM,2,60000,0.8308085291321935
3,KNN(1),2,60000,0.943774932595912
3,KNN(3),2,60000,0.9641322156417832
3,KNN(5),2,60000,0.9651316503430802
3,KNN(7),2,60000,0.965908806700588
3,KNN(9),2,60000,0.9623674886087056
3,DT,2,60000,0.8341860423341484
3,ANN,2,60000,0.9221327038477443
3,RF,2,60000,0.9653261705695296
3,VF(hard),2,60000,0.9554793368229311
3,VF(soft),2,60000,0.8014260624168877
3,LR,3,18000,0.841979946631171
3,SVM,3,18000,0.8716935344064551
3,KNN(1),3,18000,0.9497132013679331
3,KNN(3),3,18000,0.9502954037376499
3,KNN(5),3,18000,0.9499677114696673
3,KNN(7),3,18000,0.9493085742092133
3,KNN(9),3,18000,0.9476448791143761
3,DT,3,18000,0.8132796214464618
3,ANN,3,18000,0.9439023692866795
3,RF,3,18000,0.9524370310270494
3,VF(hard),3,18000,0.9478472909477731
3,VF(soft),3,18000,0.831639503356643
3,LR,3,22200,0.8546638635938972
3,SVM,3,22200,0.8404280033976735
3,KNN(1),3,22200,0.9413530448796051
3,KNN(3),3,22200,0.9525122057777826
3,KNN(5),3,22200,0.9530693525953314
3,KNN(7),3,22200,0.9529581509730534
3,KNN(9),3,22200,0.9510786991691272
3,DT,3,22200,0.8099313239837851
3,ANN,3,22200,0.9260202702869238
3,RF,3,22200,0.9552144149406265
3,VF(hard),3,22200,0.9462756639928197
3,VF(soft),3,22200,0.8616298503766138
3,LR,3,26400,0.8374355278436934
3,SVM,3,26400,0.8496232176988896
3,KNN(1),3,26400,0.9376762801235314
3,KNN(3),3,26400,0.9553857352579173
3,KNN(5),3,26400,0.9560567966000222
3,KNN(7),3,26400,0.9551676012688344
3,KNN(9),3,26400,0.9536276581603244
3,DT,3,26400,0.80738677774681
3,ANN,3,26400,0.917051827084623
3,RF,3,26400,0.9594354158635461
3,VF(hard),3,26400,0.946839039212811
3,VF(soft),3,26400,0.8023845687264366
3,LR,3,30600,0.8326558811037866
3,SVM,3,30600,0.836206112938685
3,KNN(1),3,30600,0.9347842976078996
3,KNN(3),3,30600,0.9565010101738228
3,KNN(5),3,30600,0.9587126304375895
3,KNN(7),3,30600,0.9563820735721714
3,KNN(9),3,30600,0.9568297270294704
3,DT,3,30600,0.8152914671453988
3,ANN,3,30600,0.9190020536099578
3,RF,3,30600,0.9613229209594786
3,VF(hard),3,30600,0.9533688338067402
3,VF(soft),3,30600,0.8668856234519009
3,LR,3,34800,0.8350097889705056
3,SVM,3,34800,0.8292220898561979
3,KNN(1),3,34800,0.9330013223519225
3,KNN(3),3,34800,0.9586012702229824
3,KNN(5),3,34800,0.9607016289548405
3,KNN(7),3,34800,0.9584894017581719
3,KNN(9),3,34800,0.9563814828872018
3,DT,3,34800,0.8133831921458762
3,ANN,3,34800,0.9117882469653228
3,RF,3,34800,0.9628791385870696
3,VF(hard),3,34800,0.9498466724683313
3,VF(soft),3,34800,0.8458505103812921
3,LR,3,39000,0.8126892726126052
3,SVM,3,39000,0.8295701903217642
3,KNN(1),3,39000,0.9294442473752793
3,KNN(3),3,39000,0.9580434326522974
3,KNN(5),3,39000,0.9610349649889282
3,KNN(7),3,39000,0.9590430934241126
3,KNN(9),3,39000,0.9580465222322222
3,DT,3,39000,0.8070597978559082
3,ANN,3,39000,0.9066870015554106
3,RF,3,39000,0.9623232651587288
3,VF(hard),3,39000,0.9473983346031414
3,VF(soft),3,39000,0.8861450162925595
3,LR,3,43200,0.7905259570646184
3,SVM,3,43200,0.8275057511858218
3,KNN(1),3,43200,0.9282106180814992
3,KNN(3),3,43200,0.9579325284187143
3,KNN(5),3,43200,0.962143804656777
3,KNN(7),3,43200,0.9609259213434803
3,KNN(9),3,43200,0.9597110082830149
3,DT,3,43200,0.8146210940034211
3,ANN,3,43200,0.9101899666153965
3,RF,3,43200,0.9633241728427425
3,VF(hard),3,43200,0.9468232773889939
3,VF(soft),3,43200,0.8699501262087225
3,LR,3,47400,0.8283584040758998
3,SVM,3,47400,0.8462141103307864
3,KNN(1),3,47400,0.9272111257946185
3,KNN(3),3,47400,0.9602602486839845
3,KNN(5),3,47400,0.9614822073576065
3,KNN(7),3,47400,0.9612579774099802
3,KNN(9),3,47400,0.9609314232578543
3,DT,3,47400,0.8144987161564603
3,ANN,3,47400,0.9142288068769064
3,RF,3,47400,0.9655478101200613
3,VF(hard),3,47400,0.9479676877764448
3,VF(soft),3,47400,0.8971710664616076
3,LR,3,51600,0.8261518120401069
3,SVM,3,51600,0.7940562662462517
3,KNN(1),3,51600,0.9284358603816416
3,KNN(3),3,51600,0.9608147311800259
3,KNN(5),3,51600,0.9626947265872087
3,KNN(7),3,51600,0.9628098053889056
3,KNN(9),3,51600,0.9621470402854323
3,DT,3,51600,0.8131562375779005
3,ANN,3,51600,0.9126663241934467
3,RF,3,51600,0.9638800708785535
3,VF(hard),3,51600,0.9506354541372763
3,VF(soft),3,51600,0.9058403359591349
3,LR,3,55800,0.7806799935616333
3,SVM,3,55800,0.826919748980931
3,KNN(1),3,55800,0.9278725494775101
3,KNN(3),3,55800,0.9609245639459149
3,KNN(5),3,55800,0.963248401302804
3,KNN(7),3,55800,0.9640300991826937
3,KNN(9),3,55800,0.9628135952968407
3,DT,3,55800,0.8197281309414366
3,ANN,3,55800,0.9150213779805947
3,RF,3,55800,0.9653251644369731
3,VF(hard),3,55800,0.9532660165263477
3,VF(soft),3,55800,0.8403755629388323
3,LR,3,60000,0.8284968836052663
3,SVM,3,60000,0.8440735262002166
3,KNN(1),3,60000,0.9307663746459238
3,KNN(3),3,60000,0.962142607409153
3,KNN(5),3,60000,0.9650253898264687
3,KNN(7),3,60000,0.9655787244709284
3,KNN(9),3,60000,0.9622582971830598
3,DT,3,60000,0.8243017368832477
3,ANN,3,60000,0.9229089243089574
3,RF,3,60000,0.9672133761658109
3,VF(hard),3,60000,0.9496305694581658
3,VF(soft),3,60000,0.8966866190184264
3,LR,4,18000,0.841979946631171
3,SVM,4,18000,0.8716935344064551
3,KNN(1),4,18000,0.9497132013679331
3,KNN(3),4,18000,0.9502954037376499
3,KNN(5),4,18000,0.9499677114696673
3,KNN(7),4,18000,0.9493085742092133
3,KNN(9),4,18000,0.9476448791143761
3,DT,4,18000,0.8132796214464618
3,ANN,4,18000,0.9439023692866795
3,RF,4,18000,0.9524370310270494
3,VF(hard),4,18000,0.9478472909477731
3,VF(soft),4,18000,0.831639503356643
3,LR,4,22200,0.8315587449440401
3,SVM,4,22200,0.8602732771641272
3,KNN(1),4,22200,0.938800203631159
3,KNN(3),4,22200,0.9516251351426162
3,KNN(5),4,22200,0.9522914385579407
3,KNN(7),4,22200,0.953068663642146
3,KNN(9),4,22200,0.9507432795021385
3,DT,4,22200,0.8025060372336764
3,ANN,4,22200,0.9301205593119523
3,RF,4,22200,0.9573256036966273
3,VF(hard),4,22200,0.9397972628590703
3,VF(soft),4,22200,0.8287758917414704
3,LR,4,26400,0.816635929483638
3,SVM,4,26400,0.849184859962011
3,KNN(1),4,26400,0.9332323272747367
3,KNN(3),4,26400,0.9539456769831153
3,KNN(5),4,26400,0.9558363501750587
3,KNN(7),4,26400,0.9541723378133793
3,KNN(9),4,26400,0.9540744589889567
3,DT,4,26400,0.7985374879375701
3,ANN,4,26400,0.9100097927129449
3,RF,4,26400,0.9585474159434054
3,VF(hard),4,26400,0.9458153631885692
3,VF(soft),4,26400,0.8796453762147333
3,LR,4,30600,0.8234269919948131
3,SVM,4,30600,0.8037341530912298
3,KNN(1),4,30600,0.9283445677054791
3,KNN(3),4,30600,0.9567153742074961
3,KNN(5),4,30600,0.9577166403094645
3,KNN(7),4,30600,0.9564919261129696
3,KNN(9),4,30600,0.9561669909384103
3,DT,4,30600,0.8046568008184494
3,ANN,4,30600,0.9129625720595863
3,RF,4,30600,0.9591010066164363
3,VF(hard),4,30600,0.9465143296047203
3,VF(soft),4,30600,0.8900459807609273
3,LR,4,34800,0.8048503842991285
3,SVM,4,34800,0.8371340035777494
3,KNN(1),4,34800,0.922445725124705
3,KNN(3),4,34800,0.9570466599127977
3,KNN(5),4,34800,0.9598159971353433
3,KNN(7),4,34800,0.9578185006231045
3,KNN(9),4,34800,0.9573799899318778
3,DT,4,34800,0.7996504507162527
3,ANN,4,34800,0.9018156490486835
3,RF,4,34800,0.9599906074487632
3,VF(hard),4,34800,0.9450141381768721
3,VF(soft),4,34800,0.8907043253221643
3,LR,4,39000,0.7175850086051281
3,SVM,4,39000,0.8111840360699729
3,KNN(1),4,39000,0.9185541940171206
3,KNN(3),4,39000,0.9568294758966922
3,KNN(5),4,39000,0.9605942090945728
3,KNN(7),4,39000,0.9592637006125914
3,KNN(9),4,39000,0.9588236353252212
3,DT,4,39000,0.7988331556037168
3,ANN,4,39000,0.9060321363585808
3,RF,4,39000,0.9614365447301493
3,VF(hard),4,39000,0.9405144608723204
3,VF(soft),4,39000,0.8643535101098081
3,LR,4,43200,0.8252104709524118
3,SVM,4,43200,0.8195722364995814
3,KNN(1),4,43200,0.9185556293663535
3,KNN(3),4,43200,0.957706805664644
3,KNN(5),4,43200,0.9613732292218352
3,KNN(7),4,43200,0.960481018519717
3,KNN(9),4,43200,0.9592664806192712
3,DT,4,43200,0.7947431168721533
3,ANN,4,43200,0.9022386282004482
3,RF,4,43200,0.9654352739922962
3,VF(hard),4,43200,0.9488304636802609
3,VF(soft),4,43200,0.8597405916377664
3,LR,4,47400,0.8412662319138501
3,SVM,4,47400,0.768395312115136
3,KNN(1),4,47400,0.9172242004794068
3,KNN(3),4,47400,0.9585932587135313
3,KNN(5),4,47400,0.9616996988180059
3,KNN(7),4,47400,0.9623664459936138
3,KNN(9),4,47400,0.9600442581090269
3,DT,4,47400,0.799058661264143
3,ANN,4,47400,0.915038965772605
3,RF,4,47400,0.9656613533535514
3,VF(hard),4,47400,0.9493849746581359
3,VF(soft),4,47400,0.8844990745607934
3,LR,4,51600,0.8305126847061453
3,SVM,4,51600,0.809593042104536
3,KNN(1),4,51600,0.9167763445360557
3,KNN(3),4,51600,0.9596992685667887
3,KNN(5),4,51600,0.9624766888589557
3,KNN(7),4,51600,0.9635864348705987
3,KNN(9),4,51600,0.9609312051538365
3,DT,4,51600,0.8046208769347902
3,ANN,4,51600,0.9122799481415939
3,RF,4,51600,0.9656567411529983
3,VF(hard),4,51600,0.9483767776896085
3,VF(soft),4,51600,0.8883872389768303
3,LR,4,55800,0.804693374228004
3,SVM,4,55800,0.7969542357544808
3,KNN(1),4,55800,0.9173289978436217
3,KNN(3),4,55800,0.9603643298523554
3,KNN(5),4,55800,0.9631424745626952
3,KNN(7),4,55800,0.9636976698633895
3,KNN(9),4,55800,0.9615918235113072
3,DT,4,55800,0.8093747562338721
3,ANN,4,55800,0.920701444650013
3,RF,4,55800,0.9661009383761406
3,VF(hard),4,55800,0.9516213231752791
3,VF(soft),4,55800,0.8699210954362655
3,LR,4,60000,0.7830309536064008
3,SVM,4,60000,0.7831300952508194
3,KNN(1),4,60000,0.9203315352575618
3,KNN(3),4,60000,0.9620243589811774
3,KNN(5),4,60000,0.9639149048985648
3,KNN(7),4,60000,0.9650268202103616
3,KNN(9),4,60000,0.9619230246274733
3,DT,4,60000,0.8074912457159918
3,ANN,4,60000,0.9216983175256278
3,RF,4,60000,0.9663237896457622
3,VF(hard),4,60000,0.9487093917147548
3,VF(soft),4,60000,0.9154124407113878
3,LR,5,18000,0.841979946631171
3,SVM,5,18000,0.8716935344064551
3,KNN(1),5,18000,0.9497132013679331
3,KNN(3),5,18000,0.9502954037376499
3,KNN(5),5,18000,0.9499677114696673
3,KNN(7),5,18000,0.9493085742092133
3,KNN(9),5,18000,0.9476448791143761
3,DT,5,18000,0.8132796214464618
3,ANN,5,18000,0.9439023692866795
3,RF,5,18000,0.9524370310270494
